WKT,LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,TYPE
"MULTIPOINT ((4.899 36.8334))",36.8334000000,4.8990000000,308.3000000000,1.7000000000,1.3000000000,2020/07/29,"2121",Terra,MODIS,57,"6.03",297.6000000000,10.9000000000,N,0
"MULTIPOINT ((4.8807 36.8298))",36.8298000000,4.8807000000,359.0000000000,1.7000000000,1.3000000000,2020/07/29,"2121",Terra,MODIS,100,"6.03",300.4000000000,173.9000000000,N,0
"MULTIPOINT ((4.8971 36.8257))",36.8257000000,4.8971000000,311.7000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,81,"6.03",299.8000000000,7.3000000000,N,0
"MULTIPOINT ((5.1632 36.5582))",36.5582000000,5.1632000000,310.1000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,74,"6.03",297.8000000000,7.1000000000,N,0
"MULTIPOINT ((4.8824 36.8359))",36.8359000000,4.8824000000,330.3000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,100,"6.03",300.3000000000,27.0000000000,N,0
"MULTIPOINT ((4.8937 36.8344))",36.8344000000,4.8937000000,319.5000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,99,"6.03",300.4000000000,14.5000000000,N,0
"MULTIPOINT ((4.8857 36.8273))",36.8273000000,4.8857000000,314.6000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,88,"6.03",300.4000000000,9.7000000000,N,0
"MULTIPOINT ((5.327 36.599))",36.5990000000,5.3270000000,311.8000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,82,"6.03",300.1000000000,7.5000000000,N,0
"MULTIPOINT ((5.3379 36.5975))",36.5975000000,5.3379000000,316.6000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,93,"6.03",300.5000000000,11.2000000000,N,0
"MULTIPOINT ((5.1361 36.6167))",36.6167000000,5.1361000000,345.5000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,100,"6.03",302.0000000000,51.3000000000,N,0
"MULTIPOINT ((5.1472 36.6151))",36.6151000000,5.1472000000,329.5000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,100,"6.03",302.3000000000,25.6000000000,N,0
"MULTIPOINT ((5.1582 36.6136))",36.6136000000,5.1582000000,313.6000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,86,"6.03",301.3000000000,9.3000000000,N,0
"MULTIPOINT ((5.1392 36.6076))",36.6076000000,5.1392000000,321.4000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,100,"6.03",300.6000000000,16.0000000000,N,0
"MULTIPOINT ((5.1501 36.6061))",36.6061000000,5.1501000000,354.5000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,100,"6.03",306.2000000000,69.9000000000,N,0
"MULTIPOINT ((5.1611 36.6045))",36.6045000000,5.1611000000,325.3000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,100,"6.03",302.2000000000,20.0000000000,N,0
"MULTIPOINT ((4.6074 36.6628))",36.6628000000,4.6074000000,304.9000000000,1.0000000000,1.0000000000,2020/07/30,"0136",Aqua,MODIS,58,"6.03",294.7000000000,4.9000000000,N,0
"MULTIPOINT ((4.9026 36.82))",36.8200000000,4.9026000000,327.1000000000,1.8000000000,1.3000000000,2020/07/30,"1101",Terra,MODIS,62,"6.03",307.7000000000,35.4000000000,D,0
"MULTIPOINT ((5.0304 36.7))",36.7000000000,5.0304000000,328.3000000000,1.8000000000,1.3000000000,2020/07/30,"1101",Terra,MODIS,64,"6.03",305.8000000000,35.2000000000,D,0
"MULTIPOINT ((5.1365 36.6093))",36.6093000000,5.1365000000,328.1000000000,1.9000000000,1.3000000000,2020/07/30,"1101",Terra,MODIS,61,"6.03",309.2000000000,39.2000000000,D,0
"MULTIPOINT ((5.2694 36.5731))",36.5731000000,5.2694000000,329.9000000000,1.1000000000,1.1000000000,2020/07/30,"1239",Aqua,MODIS,50,"6.03",312.1000000000,15.4000000000,D,0
"MULTIPOINT ((5.2575 36.5712))",36.5712000000,5.2575000000,339.5000000000,1.1000000000,1.1000000000,2020/07/30,"1239",Aqua,MODIS,81,"6.03",312.1000000000,33.2000000000,D,0
"MULTIPOINT ((5.1581 36.5547))",36.5547000000,5.1581000000,332.5000000000,1.1000000000,1.1000000000,2020/07/30,"1239",Aqua,MODIS,63,"6.03",311.5000000000,20.6000000000,D,0
"MULTIPOINT ((5.1266 36.6025))",36.6025000000,5.1266000000,331.4000000000,1.1000000000,1.1000000000,2020/07/30,"1239",Aqua,MODIS,57,"6.03",311.2000000000,19.2000000000,D,0
"MULTIPOINT ((5.1358 36.6138))",36.6138000000,5.1358000000,327.4000000000,1.1000000000,1.1000000000,2020/07/30,"1239",Aqua,MODIS,41,"6.03",310.1000000000,14.0000000000,D,0
"MULTIPOINT ((4.8934 36.8125))",36.8125000000,4.8934000000,341.6000000000,1.2000000000,1.1000000000,2020/07/30,"1239",Aqua,MODIS,86,"6.03",310.7000000000,42.0000000000,D,0
"MULTIPOINT ((4.8727 36.8201))",36.8201000000,4.8727000000,317.6000000000,1.4000000000,1.2000000000,2020/07/30,"2204",Terra,MODIS,95,"6.03",299.1000000000,19.4000000000,N,0
"MULTIPOINT ((5.1312 36.6054))",36.6054000000,5.1312000000,309.1000000000,1.4000000000,1.2000000000,2020/07/30,"2204",Terra,MODIS,68,"6.03",298.0000000000,9.7000000000,N,0
"MULTIPOINT ((4.894 36.8164))",36.8164000000,4.8940000000,315.2000000000,1.4000000000,1.2000000000,2020/07/30,"2204",Terra,MODIS,89,"6.03",298.0000000000,16.1000000000,N,0
"MULTIPOINT ((4.9223 36.807))",36.8070000000,4.9223000000,309.5000000000,2.8000000000,1.6000000000,2020/07/31,"0219",Aqua,MODIS,77,"6.03",299.2000000000,26.7000000000,N,0
"MULTIPOINT ((4.8875 36.8151))",36.8151000000,4.8875000000,325.8000000000,2.8000000000,1.6000000000,2020/07/31,"0219",Aqua,MODIS,100,"6.03",300.1000000000,92.1000000000,N,0
"MULTIPOINT ((4.8312 36.8282))",36.8282000000,4.8312000000,331.9000000000,2.8000000000,1.6000000000,2020/07/31,"0219",Aqua,MODIS,100,"6.03",300.5000000000,126.2000000000,N,0
"MULTIPOINT ((4.8035 36.8347))",36.8347000000,4.8035000000,319.2000000000,2.8000000000,1.6000000000,2020/07/31,"0219",Aqua,MODIS,98,"6.03",298.0000000000,63.1000000000,N,0
"MULTIPOINT ((5.1373 36.6142))",36.6142000000,5.1373000000,307.5000000000,2.9000000000,1.6000000000,2020/07/31,"0219",Aqua,MODIS,72,"6.03",297.4000000000,25.5000000000,N,0
"MULTIPOINT ((5.1444 36.6143))",36.6143000000,5.1444000000,309.1000000000,2.9000000000,1.6000000000,2020/07/31,"0219",Aqua,MODIS,76,"6.03",297.8000000000,30.5000000000,N,0
"MULTIPOINT ((4.814 36.8279))",36.8279000000,4.8140000000,342.6000000000,2.1000000000,1.4000000000,2020/07/31,"1006",Terra,MODIS,87,"6.03",310.5000000000,99.9000000000,D,0
"MULTIPOINT ((4.907 36.82))",36.8200000000,4.9070000000,333.0000000000,2.0000000000,1.4000000000,2020/07/31,"1006",Terra,MODIS,74,"6.03",310.4000000000,56.0000000000,D,0
"MULTIPOINT ((4.8843 36.8093))",36.8093000000,4.8843000000,366.1000000000,2.0000000000,1.4000000000,2020/07/31,"1006",Terra,MODIS,100,"6.03",309.2000000000,255.3000000000,D,0
"MULTIPOINT ((4.9048 36.8076))",36.8076000000,4.9048000000,373.2000000000,2.0000000000,1.4000000000,2020/07/31,"1006",Terra,MODIS,100,"6.03",310.1000000000,319.4000000000,D,0
"MULTIPOINT ((4.99 36.7877))",36.7877000000,4.9900000000,325.4000000000,2.0000000000,1.4000000000,2020/07/31,"1006",Terra,MODIS,34,"6.03",310.6000000000,23.6000000000,D,0
"MULTIPOINT ((4.9894 36.7753))",36.7753000000,4.9894000000,340.0000000000,2.0000000000,1.4000000000,2020/07/31,"1006",Terra,MODIS,84,"6.03",310.5000000000,76.4000000000,D,0
"MULTIPOINT ((5.2651 36.5704))",36.5704000000,5.2651000000,330.1000000000,1.9000000000,1.3000000000,2020/07/31,"1006",Terra,MODIS,64,"6.03",314.9000000000,31.6000000000,D,0
"MULTIPOINT ((4.8029 36.8289))",36.8289000000,4.8029000000,336.3000000000,2.1000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,81,"6.03",310.8000000000,75.7000000000,D,0
"MULTIPOINT ((5.1153 36.5971))",36.5971000000,5.1153000000,331.6000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,71,"6.03",310.9000000000,49.7000000000,D,0
"MULTIPOINT ((4.7989 36.5714))",36.5714000000,4.7989000000,327.0000000000,2.1000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,49,"6.03",312.4000000000,17.8000000000,D,0
"MULTIPOINT ((5.1182 36.6105))",36.6105000000,5.1182000000,325.5000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,42,"6.03",310.6000000000,27.1000000000,D,0
"MULTIPOINT ((5.1344 36.6088))",36.6088000000,5.1344000000,328.1000000000,2.2000000000,1.5000000000,2020/07/31,"1322",Aqua,MODIS,64,"6.03",311.7000000000,36.4000000000,D,0
"MULTIPOINT ((5.1136 36.6072))",36.6072000000,5.1136000000,328.6000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,65,"6.03",310.8000000000,37.6000000000,D,0
"MULTIPOINT ((4.6372 36.6602))",36.6602000000,4.6372000000,333.8000000000,2.1000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,76,"6.03",309.6000000000,57.8000000000,D,0
"MULTIPOINT ((4.6125 36.6581))",36.6581000000,4.6125000000,397.9000000000,2.1000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,100,"6.03",314.5000000000,665.7000000000,D,0
"MULTIPOINT ((4.6281 36.6615))",36.6615000000,4.6281000000,368.2000000000,2.1000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,100,"6.03",310.3000000000,283.4000000000,D,0
"MULTIPOINT ((4.6037 36.6596))",36.6596000000,4.6037000000,382.2000000000,2.1000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,100,"6.03",312.9000000000,437.6000000000,D,0
"MULTIPOINT ((4.9868 36.7804))",36.7804000000,4.9868000000,331.2000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,68,"6.03",306.5000000000,58.7000000000,D,0
"MULTIPOINT ((4.9605 36.7783))",36.7783000000,4.9605000000,323.9000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,32,"6.03",306.6000000000,31.0000000000,D,0
"MULTIPOINT ((4.9815 36.7777))",36.7777000000,4.9815000000,335.8000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,76,"6.03",306.9000000000,80.8000000000,D,0
"MULTIPOINT ((4.9046 36.798))",36.7980000000,4.9046000000,350.3000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,94,"6.03",308.0000000000,155.9000000000,D,0
"MULTIPOINT ((4.8777 36.7959))",36.7959000000,4.8777000000,354.4000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,96,"6.03",312.1000000000,182.4000000000,D,0
"MULTIPOINT ((4.9001 36.8106))",36.8106000000,4.9001000000,347.7000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,92,"6.03",312.1000000000,142.4000000000,D,0
"MULTIPOINT ((4.8741 36.8086))",36.8086000000,4.8741000000,324.9000000000,2.2000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,52,"6.03",311.6000000000,31.4000000000,D,0
"MULTIPOINT ((4.6266 36.842))",36.8420000000,4.6266000000,323.5000000000,2.1000000000,1.4000000000,2020/07/31,"1322",Aqua,MODIS,50,"6.03",308.1000000000,26.6000000000,D,0
"MULTIPOINT ((4.6328 36.6561))",36.6561000000,4.6328000000,332.5000000000,2.7000000000,1.6000000000,2020/07/31,"2109",Terra,MODIS,100,"6.03",298.5000000000,130.0000000000,N,0
"MULTIPOINT ((4.6045 36.6496))",36.6496000000,4.6045000000,308.7000000000,2.8000000000,1.6000000000,2020/07/31,"2109",Terra,MODIS,70,"6.03",296.7000000000,28.9000000000,N,0
"MULTIPOINT ((4.6388 36.6653))",36.6653000000,4.6388000000,307.2000000000,1.4000000000,1.2000000000,2020/08/01,"0124",Aqua,MODIS,71,"6.03",295.4000000000,9.2000000000,N,0
"MULTIPOINT ((4.8734 36.812))",36.8120000000,4.8734000000,324.6000000000,1.2000000000,1.1000000000,2020/08/01,"1049",Terra,MODIS,34,"6.03",310.1000000000,14.2000000000,D,0
"MULTIPOINT ((4.8871 36.8096))",36.8096000000,4.8871000000,338.2000000000,1.2000000000,1.1000000000,2020/08/01,"1049",Terra,MODIS,84,"6.03",316.7000000000,38.8000000000,D,0
"MULTIPOINT ((4.6273 36.6693))",36.6693000000,4.6273000000,333.3000000000,1.2000000000,1.1000000000,2020/08/01,"1049",Terra,MODIS,68,"6.03",312.9000000000,27.6000000000,D,0
"MULTIPOINT ((4.6419 36.6668))",36.6668000000,4.6419000000,326.0000000000,1.2000000000,1.1000000000,2020/08/01,"1049",Terra,MODIS,36,"6.03",311.1000000000,14.0000000000,D,0
"MULTIPOINT ((4.6221 36.6577))",36.6577000000,4.6221000000,354.5000000000,1.7000000000,1.3000000000,2020/08/01,"1227",Aqua,MODIS,96,"6.03",315.9000000000,136.7000000000,D,0
"MULTIPOINT ((4.6403 36.6614))",36.6614000000,4.6403000000,344.8000000000,1.7000000000,1.3000000000,2020/08/01,"1227",Aqua,MODIS,89,"6.03",310.0000000000,88.5000000000,D,0
"MULTIPOINT ((4.6291 36.6493))",36.6493000000,4.6291000000,349.5000000000,1.7000000000,1.3000000000,2020/08/01,"1227",Aqua,MODIS,93,"6.03",311.0000000000,106.7000000000,D,0
"MULTIPOINT ((4.5551 36.5741))",36.5741000000,4.5551000000,328.1000000000,1.8000000000,1.3000000000,2020/08/01,"1227",Aqua,MODIS,54,"6.03",312.9000000000,27.0000000000,D,0
"MULTIPOINT ((5.3628 36.5357))",36.5357000000,5.3628000000,336.9000000000,1.6000000000,1.2000000000,2020/08/01,"1227",Aqua,MODIS,81,"6.03",313.1000000000,52.5000000000,D,0
"MULTIPOINT ((5.3808 36.5392))",36.5392000000,5.3808000000,336.9000000000,1.6000000000,1.2000000000,2020/08/01,"1227",Aqua,MODIS,81,"6.03",314.0000000000,53.3000000000,D,0
"MULTIPOINT ((5.3684 36.5253))",36.5253000000,5.3684000000,333.9000000000,1.6000000000,1.2000000000,2020/08/01,"1227",Aqua,MODIS,76,"6.03",313.6000000000,41.8000000000,D,0
"MULTIPOINT ((5.3845 36.5284))",36.5284000000,5.3845000000,336.0000000000,1.6000000000,1.2000000000,2020/08/01,"1227",Aqua,MODIS,80,"6.03",311.8000000000,48.4000000000,D,0
"MULTIPOINT ((4.5382 36.5693))",36.5693000000,4.5382000000,322.2000000000,1.0000000000,1.0000000000,2020/08/01,"2152",Terra,MODIS,100,"6.03",294.4000000000,18.6000000000,N,0
"MULTIPOINT ((4.5286 36.5588))",36.5588000000,4.5286000000,306.2000000000,1.0000000000,1.0000000000,2020/08/01,"2152",Terra,MODIS,59,"6.03",294.4000000000,5.8000000000,N,0
"MULTIPOINT ((4.8989 36.7884))",36.7884000000,4.8989000000,326.4000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,63,"6.03",303.8000000000,20.4000000000,D,0
"MULTIPOINT ((4.8823 36.7867))",36.7867000000,4.8823000000,326.5000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,63,"6.03",304.8000000000,18.6000000000,D,0
"MULTIPOINT ((4.8966 36.7989))",36.7989000000,4.8966000000,342.4000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,88,"6.03",304.2000000000,56.4000000000,D,0
"MULTIPOINT ((4.88 36.7972))",36.7972000000,4.8800000000,453.3000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,100,"6.03",322.4000000000,1227.3000000000,D,0
"MULTIPOINT ((4.8637 36.7955))",36.7955000000,4.8637000000,373.5000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,100,"6.03",311.5000000000,188.2000000000,D,0
"MULTIPOINT ((4.8933 36.8093))",36.8093000000,4.8933000000,341.2000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,86,"6.03",306.2000000000,52.8000000000,D,0
"MULTIPOINT ((4.8769 36.8076))",36.8076000000,4.8769000000,429.4000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,100,"6.03",320.6000000000,770.0000000000,D,0
"MULTIPOINT ((4.8619 36.806))",36.8060000000,4.8619000000,362.8000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,100,"6.03",312.1000000000,132.0000000000,D,0
"MULTIPOINT ((4.8756 36.8181))",36.8181000000,4.8756000000,326.0000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,61,"6.03",308.4000000000,18.9000000000,D,0
"MULTIPOINT ((5.3607 36.5736))",36.5736000000,5.3607000000,333.7000000000,1.5000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,76,"6.03",308.8000000000,37.7000000000,D,0
"MULTIPOINT ((5.1225 36.6146))",36.6146000000,5.1225000000,346.6000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,90,"6.03",308.1000000000,71.3000000000,D,0
"MULTIPOINT ((4.5621 36.5541))",36.5541000000,4.5621000000,336.9000000000,1.3000000000,1.1000000000,2020/08/02,"1310",Aqua,MODIS,80,"6.03",311.7000000000,30.7000000000,D,0
"MULTIPOINT ((4.5453 36.5522))",36.5522000000,4.5453000000,331.0000000000,1.3000000000,1.1000000000,2020/08/02,"1310",Aqua,MODIS,68,"6.03",309.6000000000,17.9000000000,D,0
"MULTIPOINT ((4.5279 36.5503))",36.5503000000,4.5279000000,332.4000000000,1.3000000000,1.1000000000,2020/08/02,"1310",Aqua,MODIS,72,"6.03",308.9000000000,22.0000000000,D,0
"MULTIPOINT ((4.5566 36.5496))",36.5496000000,4.5566000000,335.2000000000,1.3000000000,1.1000000000,2020/08/02,"1310",Aqua,MODIS,79,"6.03",311.0000000000,26.5000000000,D,0
"MULTIPOINT ((5.1324 36.6191))",36.6191000000,5.1324000000,326.8000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,61,"6.03",306.5000000000,19.8000000000,D,0
"MULTIPOINT ((5.117 36.6176))",36.6176000000,5.1170000000,351.0000000000,1.4000000000,1.2000000000,2020/08/02,"1310",Aqua,MODIS,94,"6.03",309.4000000000,87.8000000000,D,0
"MULTIPOINT ((4.5142 36.5464))",36.5464000000,4.5142000000,310.1000000000,4.3000000000,1.9000000000,2020/08/02,"2057",Terra,MODIS,63,"6.03",292.1000000000,65.0000000000,N,0
"MULTIPOINT ((4.5493 36.5554))",36.5554000000,4.5493000000,309.8000000000,4.3000000000,1.9000000000,2020/08/02,"2057",Terra,MODIS,65,"6.03",294.8000000000,60.2000000000,N,0
"MULTIPOINT ((4.5434 36.5581))",36.5581000000,4.5434000000,307.3000000000,4.3000000000,1.9000000000,2020/08/02,"2057",Terra,MODIS,53,"6.03",294.3000000000,50.9000000000,N,0
"MULTIPOINT ((4.5459 36.5527))",36.5527000000,4.5459000000,311.9000000000,2.1000000000,1.4000000000,2020/08/03,"0112",Aqua,MODIS,84,"6.03",294.1000000000,29.3000000000,N,0
"MULTIPOINT ((5.2992 36.5129))",36.5129000000,5.2992000000,309.2000000000,1.9000000000,1.3000000000,2020/08/03,"0112",Aqua,MODIS,77,"6.03",294.4000000000,19.3000000000,N,0
"MULTIPOINT ((4.5272 36.5543))",36.5543000000,4.5272000000,304.1000000000,2.1000000000,1.4000000000,2020/08/03,"0112",Aqua,MODIS,59,"6.03",292.1000000000,14.1000000000,N,0
"MULTIPOINT ((4.5353 36.5467))",36.5467000000,4.5353000000,340.3000000000,1.0000000000,1.0000000000,2020/08/03,"1036",Terra,MODIS,85,"6.03",313.1000000000,29.5000000000,D,0
"MULTIPOINT ((4.5333 36.5378))",36.5378000000,4.5333000000,341.3000000000,1.0000000000,1.0000000000,2020/08/03,"1036",Terra,MODIS,86,"6.03",308.1000000000,29.3000000000,D,0
"MULTIPOINT ((5.405 36.5443))",36.5443000000,5.4050000000,329.3000000000,1.0000000000,1.0000000000,2020/08/03,"1036",Terra,MODIS,70,"6.03",307.5000000000,17.6000000000,D,0
"MULTIPOINT ((5.3223 36.4789))",36.4789000000,5.3223000000,339.2000000000,2.5000000000,1.5000000000,2020/08/03,"1215",Aqua,MODIS,75,"6.03",306.0000000000,109.4000000000,D,0
"MULTIPOINT ((5.2298 36.501))",36.5010000000,5.2298000000,323.6000000000,2.5000000000,1.5000000000,2020/08/03,"1215",Aqua,MODIS,37,"6.03",302.4000000000,33.1000000000,D,0
"MULTIPOINT ((5.2244 36.5078))",36.5078000000,5.2244000000,321.0000000000,2.5000000000,1.5000000000,2020/08/03,"1215",Aqua,MODIS,50,"6.03",301.6000000000,27.0000000000,D,0
"MULTIPOINT ((4.8318 36.5059))",36.5059000000,4.8318000000,333.5000000000,2.6000000000,1.6000000000,2020/08/03,"1215",Aqua,MODIS,74,"6.03",301.3000000000,100.8000000000,D,0
"MULTIPOINT ((4.8219 36.5105))",36.5105000000,4.8219000000,329.9000000000,2.6000000000,1.6000000000,2020/08/03,"1215",Aqua,MODIS,65,"6.03",300.6000000000,84.0000000000,D,0
"MULTIPOINT ((5.2587 36.4148))",36.4148000000,5.2587000000,335.7000000000,2.4000000000,1.5000000000,2020/08/06,"1107",Terra,MODIS,83,"6.03",312.2000000000,74.2000000000,D,0
"MULTIPOINT ((5.2309 36.4209))",36.4209000000,5.2309000000,327.7000000000,2.4000000000,1.5000000000,2020/08/06,"1107",Terra,MODIS,72,"6.03",311.5000000000,34.9000000000,D,0
"MULTIPOINT ((5.2622 36.4105))",36.4105000000,5.2622000000,332.6000000000,2.4000000000,1.5000000000,2020/08/06,"1107",Terra,MODIS,79,"6.03",311.3000000000,58.5000000000,D,0
"MULTIPOINT ((5.2352 36.4165))",36.4165000000,5.2352000000,338.2000000000,2.4000000000,1.5000000000,2020/08/06,"1107",Terra,MODIS,85,"6.03",311.6000000000,87.3000000000,D,0
"MULTIPOINT ((4.5664 36.5999))",36.5999000000,4.5664000000,322.9000000000,2.6000000000,1.5000000000,2020/08/07,"1328",Aqua,MODIS,44,"6.03",307.4000000000,34.8000000000,D,0
"MULTIPOINT ((5.4763 36.571))",36.5710000000,5.4763000000,336.2000000000,1.3000000000,1.1000000000,2020/08/08,"1233",Aqua,MODIS,82,"6.03",307.8000000000,39.7000000000,D,0
"MULTIPOINT ((4.6464 36.8733))",36.8733000000,4.6464000000,311.4000000000,1.1000000000,1.1000000000,2020/08/08,"2158",Terra,MODIS,82,"6.03",294.2000000000,11.8000000000,N,0
"MULTIPOINT ((5.2612 36.5316))",36.5316000000,5.2612000000,331.6000000000,1.1000000000,1.0000000000,2020/08/10,"1043",Terra,MODIS,73,"6.03",309.5000000000,21.3000000000,D,0
"MULTIPOINT ((5.2444 36.4387))",36.4387000000,5.2444000000,331.5000000000,2.0000000000,1.4000000000,2020/08/10,"1221",Aqua,MODIS,73,"6.03",314.8000000000,32.8000000000,D,0
"MULTIPOINT ((5.2645 36.443))",36.4430000000,5.2645000000,330.4000000000,2.0000000000,1.4000000000,2020/08/10,"1221",Aqua,MODIS,67,"6.03",315.9000000000,29.5000000000,D,0
"MULTIPOINT ((5.2469 36.4479))",36.4479000000,5.2469000000,337.0000000000,2.0000000000,1.4000000000,2020/08/10,"1221",Aqua,MODIS,80,"6.03",315.2000000000,55.5000000000,D,0
"MULTIPOINT ((5.3192 36.5937))",36.5937000000,5.3192000000,308.4000000000,1.0000000000,1.0000000000,2020/08/10,"2146",Terra,MODIS,74,"6.03",295.4000000000,7.0000000000,N,0
"MULTIPOINT ((5.4568 36.5798))",36.5798000000,5.4568000000,374.7000000000,1.3000000000,1.1000000000,2020/08/11,"1304",Aqua,MODIS,100,"6.03",312.4000000000,162.6000000000,D,0
"MULTIPOINT ((5.4432 36.5783))",36.5783000000,5.4432000000,324.9000000000,1.2000000000,1.1000000000,2020/08/11,"1304",Aqua,MODIS,35,"6.03",309.0000000000,9.4000000000,D,0
"MULTIPOINT ((5.4667 36.591))",36.5910000000,5.4667000000,328.7000000000,1.3000000000,1.1000000000,2020/08/11,"1304",Aqua,MODIS,62,"6.03",308.6000000000,17.0000000000,D,0
"MULTIPOINT ((5.4724 36.5669))",36.5669000000,5.4724000000,307.4000000000,2.3000000000,1.5000000000,2020/08/12,"0105",Aqua,MODIS,71,"6.03",293.6000000000,20.9000000000,N,0
"MULTIPOINT ((4.7858 36.879))",36.8790000000,4.7858000000,326.8000000000,1.0000000000,1.0000000000,2020/08/12,"1030",Terra,MODIS,54,"6.03",299.4000000000,18.3000000000,D,0
"MULTIPOINT ((5.1769 36.6405))",36.6405000000,5.1769000000,323.6000000000,1.0000000000,1.0000000000,2020/08/12,"1030",Terra,MODIS,43,"6.03",304.5000000000,11.0000000000,D,0
"MULTIPOINT ((5.0636 36.6471))",36.6471000000,5.0636000000,333.0000000000,1.0000000000,1.0000000000,2020/08/12,"1030",Terra,MODIS,77,"6.03",307.3000000000,20.1000000000,D,0
"MULTIPOINT ((5.0747 36.6456))",36.6456000000,5.0747000000,325.1000000000,1.0000000000,1.0000000000,2020/08/12,"1030",Terra,MODIS,44,"6.03",306.7000000000,10.1000000000,D,0
